Client_ID,Status,Days_To_First_Engagement,Days_To_First_Engagement_Num,Completed_Flag,Churned_Flag,Checkin_Rate_Pct,Goal_Achieved,Goal_Achieved_Flag,Engagement_Threshold_Group
C1434,Completed,7,7,1,0,78.6,Partial,1,Did Not Engage Within 3 Days
C1435,Inactive,5,5,0,1,28.6,Ongoing,0,Did Not Engage Within 3 Days
C1436,Completed,2,2,1,0,85.7,Yes,1,Engaged Within 3 Days
C1437,Ghost,999,999,0,1,0.0,No,0,Did Not Engage Within 3 Days
C1438,Ghost,1,1,0,1,0.0,No,0,Engaged Within 3 Days
C1439,Completed,5,5,1,0,78.6,Yes,1,Did Not Engage Within 3 Days
C1440,Completed,0,0,1,0,78.6,Partial,1,Engaged Within 3 Days
C1441,Completed,0,0,1,0,100.0,Yes,1,Engaged Within 3 Days
C1442,Completed,1,1,1,0,92.9,Partial,1,Engaged Within 3 Days
C1443,Inactive,7,7,0,1,14.3,Ongoing,0,Did Not Engage Within 3 Days
C1444,Completed,3,3,1,0,78.6,Partial,1,Engaged Within 3 Days
C1445,Completed,0,0,1,0,78.6,Yes,1,Engaged Within 3 Days
C1446,Completed,5,5,1,0,85.7,Yes,1,Did Not Engage Within 3 Days
C1447,Completed,0,0,1,0,78.6,Partial,1,Engaged Within 3 Days
C1448,Completed,2,2,1,0,78.6,Yes,1,Engaged Within 3 Days
C1449,Completed,2,2,1,0,85.7,Yes,1,Engaged Within 3 Days
C1450,Completed,7,7,1,0,78.6,Yes,1,Did Not Engage Within 3 Days
C1451,Completed,1,1,1,0,100.0,Partial,1,Engaged Within 3 Days
C1452,Completed,5,5,1,0,100.0,Yes,1,Did Not Engage Within 3 Days
C1453,Completed,0,0,1,0,100.0,Partial,1,Engaged Within 3 Days
C1454,Completed,0,0,1,0,78.6,Yes,1,Engaged Within 3 Days
C1455,Completed,0,0,1,0,85.7,Partial,1,Engaged Within 3 Days
C1456,Completed,0,0,1,0,100.0,Yes,1,Engaged Within 3 Days
C1457,Completed,0,0,1,0,92.9,Yes,1,Engaged Within 3 Days
C1458,Completed,0,0,1,0,85.7,Yes,1,Engaged Within 3 Days
C1459,Completed,0,0,1,0,100.0,Yes,1,Engaged Within 3 Days
C1460,Completed,1,1,1,0,100.0,Yes,1,Engaged Within 3 Days
C1461,Completed,0,0,1,0,100.0,Yes,1,Engaged Within 3 Days
C1462,Completed,0,0,1,0,85.7,Yes,1,Engaged Within 3 Days
C1463,Inactive,1,1,0,1,35.7,Ongoing,0,Engaged Within 3 Days
C1464,Completed,7,7,1,0,100.0,Yes,1,Did Not Engage Within 3 Days
C1465,Ghost,1,1,0,1,7.1,No,0,Engaged Within 3 Days
C1466,Completed,3,3,1,0,92.9,Partial,1,Engaged Within 3 Days
C1467,Completed,1,1,1,0,92.9,Yes,1,Engaged Within 3 Days
C1468,Completed,1,1,1,0,85.7,Yes,1,Engaged Within 3 Days
C1469,Completed,1,1,1,0,85.7,Partial,1,Engaged Within 3 Days
C1470,Completed,0,0,1,0,100.0,Yes,1,Engaged Within 3 Days
C1471,Completed,0,0,1,0,78.6,Yes,1,Engaged Within 3 Days
C1472,Completed,1,1,1,0,100.0,Yes,1,Engaged Within 3 Days
C1473,Completed,1,1,1,0,78.6,Yes,1,Engaged Within 3 Days
C1474,Completed,5,5,1,0,85.7,Yes,1,Did Not Engage Within 3 Days
C1475,Completed,3,3,1,0,92.9,Yes,1,Engaged Within 3 Days
C1476,Completed,3,3,1,0,92.9,Yes,1,Engaged Within 3 Days
C1477,Ghost,1,1,0,1,0.0,No,0,Engaged Within 3 Days
C1478,Completed,0,0,1,0,92.9,Yes,1,Engaged Within 3 Days
C1479,Completed,0,0,1,0,85.7,Partial,1,Engaged Within 3 Days
C1480,Completed,2,2,1,0,78.6,Yes,1,Engaged Within 3 Days
C1481,Completed,3,3,1,0,78.6,Yes,1,Engaged Within 3 Days
C1482,Ghost,999,999,0,1,0.0,No,0,Did Not Engage Within 3 Days
C1483,Quit,2,2,0,1,21.4,No,0,Engaged Within 3 Days
C1484,Completed,1,1,1,0,92.9,Partial,1,Engaged Within 3 Days
C1485,Inactive,0,0,0,1,21.4,Ongoing,0,Engaged Within 3 Days
C1486,Completed,2,2,1,0,78.6,Yes,1,Engaged Within 3 Days
C1487,Inactive,7,7,0,1,14.3,Ongoing,0,Did Not Engage Within 3 Days
C1488,Completed,3,3,1,0,85.7,Yes,1,Engaged Within 3 Days
C1489,Completed,2,2,1,0,92.9,Partial,1,Engaged Within 3 Days
C1490,Inactive,5,5,0,1,14.3,Ongoing,0,Did Not Engage Within 3 Days
C1491,Quit,1,1,0,1,21.4,No,0,Engaged Within 3 Days
C1492,Completed,1,1,1,0,78.6,Yes,1,Engaged Within 3 Days
C1493,Completed,5,5,1,0,85.7,Partial,1,Did Not Engage Within 3 Days
C1494,Completed,0,0,1,0,92.9,Yes,1,Engaged Within 3 Days
C1495,Completed,1,1,1,0,85.7,Partial,1,Engaged Within 3 Days
C1496,Completed,1,1,1,0,85.7,Partial,1,Engaged Within 3 Days
C1497,Completed,5,5,1,0,78.6,Partial,1,Did Not Engage Within 3 Days
C1498,Inactive,7,7,0,1,28.6,Ongoing,0,Did Not Engage Within 3 Days
C1499,Completed,3,3,1,0,85.7,Yes,1,Engaged Within 3 Days
C1500,Completed,5,5,1,0,100.0,Yes,1,Did Not Engage Within 3 Days
C1501,Completed,2,2,1,0,92.9,Yes,1,Engaged Within 3 Days
C1502,Completed,5,5,1,0,85.7,Yes,1,Did Not Engage Within 3 Days
C1503,Completed,1,1,1,0,85.7,Partial,1,Engaged Within 3 Days
C1504,Completed,1,1,1,0,85.7,Yes,1,Engaged Within 3 Days
C1505,Completed,1,1,1,0,100.0,Partial,1,Engaged Within 3 Days
C1506,Inactive,5,5,0,1,35.7,Ongoing,0,Did Not Engage Within 3 Days
C1507,Completed,3,3,1,0,85.7,Partial,1,Engaged Within 3 Days
C1508,Completed,2,2,1,0,100.0,Yes,1,Engaged Within 3 Days
C1509,Quit,7,7,0,1,14.3,No,0,Did Not Engage Within 3 Days
C1510,Completed,0,0,1,0,92.9,Yes,1,Engaged Within 3 Days
C1511,Completed,0,0,1,0,78.6,Yes,1,Engaged Within 3 Days
C1512,Completed,0,0,1,0,100.0,Yes,1,Engaged Within 3 Days
C1513,Completed,1,1,1,0,85.7,Yes,1,Engaged Within 3 Days
C1514,Completed,1,1,1,0,85.7,Yes,1,Engaged Within 3 Days
C1515,Completed,0,0,1,0,100.0,Partial,1,Engaged Within 3 Days
C1516,Completed,0,0,1,0,78.6,Yes,1,Engaged Within 3 Days
C1517,Completed,3,3,1,0,78.6,Yes,1,Engaged Within 3 Days
C1518,Completed,0,0,1,0,92.9,Partial,1,Engaged Within 3 Days
C1519,Completed,0,0,1,0,78.6,Yes,1,Engaged Within 3 Days
C1520,Completed,0,0,1,0,100.0,Partial,1,Engaged Within 3 Days
C1521,Completed,3,3,1,0,92.9,Yes,1,Engaged Within 3 Days
C1522,Inactive,5,5,0,1,28.6,Ongoing,0,Did Not Engage Within 3 Days
C1523,Completed,1,1,1,0,85.7,Yes,1,Engaged Within 3 Days
C1524,Completed,1,1,1,0,78.6,Yes,1,Engaged Within 3 Days
C1525,Completed,7,7,1,0,85.7,Partial,1,Did Not Engage Within 3 Days
C1526,Inactive,5,5,0,1,35.7,Ongoing,0,Did Not Engage Within 3 Days
C1527,Inactive,5,5,0,1,21.4,Ongoing,0,Did Not Engage Within 3 Days
C1528,Ghost,2,2,0,1,7.1,No,0,Engaged Within 3 Days
C1529,Completed,0,0,1,0,92.9,Partial,1,Engaged Within 3 Days
C1530,Completed,0,0,1,0,85.7,Yes,1,Engaged Within 3 Days
C1531,Ghost,2,2,0,1,7.1,No,0,Engaged Within 3 Days
C1532,Completed,0,0,1,0,78.6,Yes,1,Engaged Within 3 Days
C1533,Completed,0,0,1,0,78.6,Partial,1,Engaged Within 3 Days
C1534,Inactive,5,5,0,1,21.4,Ongoing,0,Did Not Engage Within 3 Days
C1535,Inactive,3,3,0,1,28.6,Ongoing,0,Engaged Within 3 Days
C1536,Completed,0,0,1,0,85.7,Yes,1,Engaged Within 3 Days
C1537,Completed,0,0,1,0,92.9,Yes,1,Engaged Within 3 Days
C1538,Completed,1,1,1,0,100.0,Yes,1,Engaged Within 3 Days
C1539,Completed,0,0,1,0,85.7,Yes,1,Engaged Within 3 Days
C1540,Inactive,0,0,0,1,21.4,Ongoing,0,Engaged Within 3 Days
C1541,Completed,2,2,1,0,78.6,Yes,1,Engaged Within 3 Days
C1542,Completed,0,0,1,0,78.6,Partial,1,Engaged Within 3 Days
C1543,Completed,5,5,1,0,92.9,Partial,1,Did Not Engage Within 3 Days
C1544,Ghost,999,999,0,1,0.0,No,0,Did Not Engage Within 3 Days
C1545,Completed,3,3,1,0,78.6,Partial,1,Engaged Within 3 Days
C1546,Completed,7,7,1,0,92.9,Partial,1,Did Not Engage Within 3 Days
C1547,Completed,1,1,1,0,100.0,Yes,1,Engaged Within 3 Days
C1548,Ghost,5,5,0,1,7.1,No,0,Did Not Engage Within 3 Days
C1549,Ghost,999,999,0,1,7.1,No,0,Did Not Engage Within 3 Days
C1550,Inactive,1,1,0,1,28.6,Ongoing,0,Engaged Within 3 Days
C1551,Quit,3,3,0,1,14.3,No,0,Engaged Within 3 Days
C1552,Completed,0,0,1,0,78.6,Yes,1,Engaged Within 3 Days
C1553,Completed,2,2,1,0,78.6,Yes,1,Engaged Within 3 Days
C1554,Completed,2,2,1,0,78.6,Yes,1,Engaged Within 3 Days
C1555,Completed,0,0,1,0,85.7,Yes,1,Engaged Within 3 Days
C1556,Completed,0,0,1,0,85.7,Partial,1,Engaged Within 3 Days
C1557,Completed,3,3,1,0,85.7,Partial,1,Engaged Within 3 Days
C1558,Completed,0,0,1,0,78.6,Yes,1,Engaged Within 3 Days
C1559,Completed,2,2,1,0,85.7,Partial,1,Engaged Within 3 Days
C1560,Ghost,999,999,0,1,0.0,No,0,Did Not Engage Within 3 Days
C1561,Completed,3,3,1,0,85.7,Partial,1,Engaged Within 3 Days
C1562,Inactive,0,0,0,1,28.6,Ongoing,0,Engaged Within 3 Days
C1563,Inactive,5,5,0,1,35.7,Ongoing,0,Did Not Engage Within 3 Days
C1564,Completed,2,2,1,0,92.9,Partial,1,Engaged Within 3 Days
C1565,Completed,1,1,1,0,92.9,Yes,1,Engaged Within 3 Days
C1566,Completed,1,1,1,0,85.7,Yes,1,Engaged Within 3 Days
C1567,Inactive,1,1,0,1,21.4,Ongoing,0,Engaged Within 3 Days
C1568,Completed,2,2,1,0,85.7,Partial,1,Engaged Within 3 Days
C1569,Completed,3,3,1,0,85.7,Yes,1,Engaged Within 3 Days
C1570,Ghost,999,999,0,1,7.1,No,0,Did Not Engage Within 3 Days
C1571,Completed,0,0,1,0,78.6,Partial,1,Engaged Within 3 Days
C1572,Completed,1,1,1,0,78.6,Yes,1,Engaged Within 3 Days
C1573,Completed,0,0,1,0,78.6,Yes,1,Engaged Within 3 Days
C1574,Completed,1,1,1,0,92.9,Yes,1,Engaged Within 3 Days
C1575,Completed,0,0,1,0,78.6,Yes,1,Engaged Within 3 Days
C1576,Completed,0,0,1,0,92.9,Partial,1,Engaged Within 3 Days
C1577,Inactive,0,0,0,1,28.6,Ongoing,0,Engaged Within 3 Days
C1578,Completed,0,0,1,0,78.6,Yes,1,Engaged Within 3 Days
C1579,Completed,3,3,1,0,78.6,Yes,1,Engaged Within 3 Days
C1580,Completed,0,0,1,0,85.7,Partial,1,Engaged Within 3 Days
C1581,Quit,7,7,0,1,21.4,No,0,Did Not Engage Within 3 Days
C1582,Completed,5,5,1,0,78.6,Yes,1,Did Not Engage Within 3 Days
C1583,Completed,3,3,1,0,85.7,Partial,1,Engaged Within 3 Days
C1584,Completed,1,1,1,0,78.6,Yes,1,Engaged Within 3 Days
C1585,Completed,3,3,1,0,100.0,Yes,1,Engaged Within 3 Days
C1586,Completed,3,3,1,0,85.7,Partial,1,Engaged Within 3 Days
C1587,Completed,7,7,1,0,100.0,Partial,1,Did Not Engage Within 3 Days
C1588,Completed,0,0,1,0,85.7,Partial,1,Engaged Within 3 Days
C1589,Completed,3,3,1,0,85.7,Partial,1,Engaged Within 3 Days
C1590,Completed,3,3,1,0,92.9,Yes,1,Engaged Within 3 Days
C1591,Completed,1,1,1,0,100.0,Yes,1,Engaged Within 3 Days
C1592,Completed,0,0,1,0,100.0,Partial,1,Engaged Within 3 Days
C1593,Completed,5,5,1,0,100.0,Partial,1,Did Not Engage Within 3 Days
C1594,Ghost,999,999,0,1,7.1,No,0,Did Not Engage Within 3 Days
C1595,Completed,0,0,1,0,92.9,Partial,1,Engaged Within 3 Days
C1596,Completed,1,1,1,0,78.6,Partial,1,Engaged Within 3 Days
C1597,Inactive,5,5,0,1,28.6,Ongoing,0,Did Not Engage Within 3 Days
C1598,Completed,0,0,1,0,100.0,Yes,1,Engaged Within 3 Days
C1599,Completed,0,0,1,0,100.0,Yes,1,Engaged Within 3 Days
C1600,Completed,3,3,1,0,85.7,Yes,1,Engaged Within 3 Days
C1601,Completed,5,5,1,0,78.6,Yes,1,Did Not Engage Within 3 Days
C1602,Completed,0,0,1,0,92.9,Yes,1,Engaged Within 3 Days
C1603,Inactive,3,3,0,1,14.3,Ongoing,0,Engaged Within 3 Days
C1604,Completed,7,7,1,0,92.9,Yes,1,Did Not Engage Within 3 Days
C1605,Completed,5,5,1,0,78.6,Yes,1,Did Not Engage Within 3 Days
C1606,Completed,2,2,1,0,85.7,Partial,1,Engaged Within 3 Days
C1607,Completed,0,0,1,0,85.7,Yes,1,Engaged Within 3 Days
C1608,Completed,5,5,1,0,92.9,Yes,1,Did Not Engage Within 3 Days
C1609,Completed,1,1,1,0,85.7,Yes,1,Engaged Within 3 Days
C1610,Completed,3,3,1,0,100.0,Yes,1,Engaged Within 3 Days
C1611,Completed,0,0,1,0,85.7,Partial,1,Engaged Within 3 Days
C1612,Completed,0,0,1,0,85.7,Yes,1,Engaged Within 3 Days
C1613,Completed,3,3,1,0,92.9,Yes,1,Engaged Within 3 Days
C1614,Completed,0,0,1,0,85.7,Partial,1,Engaged Within 3 Days
C1615,Completed,1,1,1,0,85.7,Yes,1,Engaged Within 3 Days
C1616,Completed,5,5,1,0,78.6,Yes,1,Did Not Engage Within 3 Days
C1617,Completed,0,0,1,0,92.9,Yes,1,Engaged Within 3 Days
C1618,Completed,1,1,1,0,92.9,Yes,1,Engaged Within 3 Days
C1619,Completed,2,2,1,0,78.6,Yes,1,Engaged Within 3 Days
C1620,Completed,3,3,1,0,85.7,Partial,1,Engaged Within 3 Days
C1621,Completed,3,3,1,0,78.6,Yes,1,Engaged Within 3 Days
C1622,Completed,5,5,1,0,78.6,Yes,1,Did Not Engage Within 3 Days
C1623,Ghost,3,3,0,1,7.1,No,0,Engaged Within 3 Days
C1624,Completed,3,3,1,0,85.7,Yes,1,Engaged Within 3 Days
C1625,Completed,0,0,1,0,85.7,Yes,1,Engaged Within 3 Days
C1626,Completed,3,3,1,0,92.9,Yes,1,Engaged Within 3 Days
C1627,Completed,1,1,1,0,85.7,Yes,1,Engaged Within 3 Days
C1628,Inactive,5,5,0,1,35.7,Ongoing,0,Did Not Engage Within 3 Days
C1629,Completed,0,0,1,0,85.7,Yes,1,Engaged Within 3 Days
C1630,Completed,0,0,1,0,92.9,Partial,1,Engaged Within 3 Days
C1631,Completed,2,2,1,0,85.7,Yes,1,Engaged Within 3 Days
C1632,Completed,0,0,1,0,85.7,Yes,1,Engaged Within 3 Days
C1633,Quit,5,5,0,1,7.1,No,0,Did Not Engage Within 3 Days
C1634,Completed,2,2,1,0,85.7,Yes,1,Engaged Within 3 Days
C1635,Completed,0,0,1,0,92.9,Yes,1,Engaged Within 3 Days
C1636,Completed,2,2,1,0,85.7,Yes,1,Engaged Within 3 Days
C1637,Completed,3,3,1,0,85.7,Partial,1,Engaged Within 3 Days
C1638,Completed,0,0,1,0,100.0,Yes,1,Engaged Within 3 Days
C1639,Completed,0,0,1,0,100.0,Yes,1,Engaged Within 3 Days
C1640,Completed,2,2,1,0,78.6,Yes,1,Engaged Within 3 Days
C1641,Completed,2,2,1,0,92.9,Partial,1,Engaged Within 3 Days
C1642,Completed,0,0,1,0,78.6,Partial,1,Engaged Within 3 Days
C1643,Completed,0,0,1,0,100.0,Yes,1,Engaged Within 3 Days
C1644,Completed,0,0,1,0,85.7,Yes,1,Engaged Within 3 Days
C1645,Completed,1,1,1,0,100.0,Partial,1,Engaged Within 3 Days
C1646,Completed,3,3,1,0,92.9,Yes,1,Engaged Within 3 Days
C1647,Completed,1,1,1,0,85.7,Yes,1,Engaged Within 3 Days
C1648,Inactive,5,5,0,1,14.3,Ongoing,0,Did Not Engage Within 3 Days
C1649,Completed,1,1,1,0,78.6,Yes,1,Engaged Within 3 Days
C1650,Completed,0,0,1,0,100.0,Partial,1,Engaged Within 3 Days
C1651,Completed,0,0,1,0,100.0,Partial,1,Engaged Within 3 Days
C1652,Completed,0,0,1,0,92.9,Partial,1,Engaged Within 3 Days
C1653,Ghost,7,7,0,1,0.0,No,0,Did Not Engage Within 3 Days
C1654,Completed,0,0,1,0,100.0,Yes,1,Engaged Within 3 Days
C1655,Inactive,2,2,0,1,28.6,Ongoing,0,Engaged Within 3 Days
C1656,Completed,0,0,1,0,78.6,Yes,1,Engaged Within 3 Days
C1657,Completed,0,0,1,0,78.6,Yes,1,Engaged Within 3 Days
C1658,Completed,1,1,1,0,100.0,Yes,1,Engaged Within 3 Days
C1659,Completed,1,1,1,0,92.9,Yes,1,Engaged Within 3 Days
C1660,Completed,0,0,1,0,78.6,Yes,1,Engaged Within 3 Days
C1661,Completed,0,0,1,0,100.0,Yes,1,Engaged Within 3 Days
C1662,Completed,2,2,1,0,78.6,Partial,1,Engaged Within 3 Days
C1663,Completed,3,3,1,0,92.9,Yes,1,Engaged Within 3 Days
C1664,Completed,0,0,1,0,85.7,Partial,1,Engaged Within 3 Days
C1665,Completed,1,1,1,0,85.7,Yes,1,Engaged Within 3 Days
C1666,Completed,1,1,1,0,85.7,Yes,1,Engaged Within 3 Days
C1667,Completed,7,7,1,0,92.9,Yes,1,Did Not Engage Within 3 Days
C1668,Completed,3,3,1,0,78.6,Partial,1,Engaged Within 3 Days
C1669,Completed,3,3,1,0,100.0,Yes,1,Engaged Within 3 Days
C1670,Completed,3,3,1,0,78.6,Yes,1,Engaged Within 3 Days
C1671,Completed,0,0,1,0,100.0,Partial,1,Engaged Within 3 Days
C1672,Completed,0,0,1,0,78.6,Yes,1,Engaged Within 3 Days
C1673,Completed,0,0,1,0,92.9,Yes,1,Engaged Within 3 Days
C1674,Ghost,1,1,0,1,0.0,No,0,Engaged Within 3 Days
C1675,Inactive,7,7,0,1,35.7,Ongoing,0,Did Not Engage Within 3 Days
C1676,Completed,5,5,1,0,92.9,Yes,1,Did Not Engage Within 3 Days
C1677,Completed,3,3,1,0,85.7,Yes,1,Engaged Within 3 Days
C1678,Completed,0,0,1,0,78.6,Partial,1,Engaged Within 3 Days
C1679,Completed,5,5,1,0,92.9,Partial,1,Did Not Engage Within 3 Days
C1680,Completed,2,2,1,0,78.6,Yes,1,Engaged Within 3 Days
C1681,Completed,3,3,1,0,85.7,Yes,1,Engaged Within 3 Days
C1682,Completed,0,0,1,0,92.9,Partial,1,Engaged Within 3 Days
C1683,Completed,1,1,1,0,100.0,Yes,1,Engaged Within 3 Days
C1684,Inactive,2,2,0,1,14.3,Ongoing,0,Engaged Within 3 Days
C1685,Completed,0,0,1,0,78.6,Yes,1,Engaged Within 3 Days
C1686,Completed,0,0,1,0,85.7,Yes,1,Engaged Within 3 Days
C1687,Completed,1,1,1,0,78.6,Yes,1,Engaged Within 3 Days
C1688,Completed,3,3,1,0,100.0,Yes,1,Engaged Within 3 Days
C1689,Completed,1,1,1,0,100.0,Partial,1,Engaged Within 3 Days
C1690,Completed,3,3,1,0,92.9,Partial,1,Engaged Within 3 Days
C1691,Completed,0,0,1,0,92.9,Yes,1,Engaged Within 3 Days
C1692,Completed,0,0,1,0,92.9,Yes,1,Engaged Within 3 Days
C1693,Completed,1,1,1,0,100.0,Partial,1,Engaged Within 3 Days
C1694,Completed,5,5,1,0,92.9,Yes,1,Did Not Engage Within 3 Days
C1695,Inactive,1,1,0,1,14.3,Ongoing,0,Engaged Within 3 Days
C1696,Completed,0,0,1,0,85.7,Partial,1,Engaged Within 3 Days
C1697,Completed,3,3,1,0,92.9,Yes,1,Engaged Within 3 Days
C1698,Completed,1,1,1,0,78.6,Yes,1,Engaged Within 3 Days
C1699,Completed,3,3,1,0,92.9,Yes,1,Engaged Within 3 Days
C1700,Completed,0,0,1,0,78.6,Yes,1,Engaged Within 3 Days
C1701,Completed,5,5,1,0,92.9,Partial,1,Did Not Engage Within 3 Days
C1702,Completed,3,3,1,0,85.7,Yes,1,Engaged Within 3 Days
C1703,Inactive,5,5,0,1,21.4,Ongoing,0,Did Not Engage Within 3 Days
C1704,Completed,5,5,1,0,85.7,Yes,1,Did Not Engage Within 3 Days
C1705,Completed,3,3,1,0,92.9,Yes,1,Engaged Within 3 Days
C1706,Inactive,7,7,0,1,14.3,Ongoing,0,Did Not Engage Within 3 Days
C1707,Completed,1,1,1,0,85.7,Partial,1,Engaged Within 3 Days
C1708,Ghost,999,999,0,1,0.0,No,0,Did Not Engage Within 3 Days
C1709,Completed,0,0,1,0,78.6,Yes,1,Engaged Within 3 Days
C1710,Completed,0,0,1,0,85.7,Partial,1,Engaged Within 3 Days
C1711,Completed,3,3,1,0,85.7,Yes,1,Engaged Within 3 Days
C1712,Completed,0,0,1,0,100.0,Yes,1,Engaged Within 3 Days
C1713,Completed,0,0,1,0,78.6,Yes,1,Engaged Within 3 Days
C1714,Completed,1,1,1,0,92.9,Yes,1,Engaged Within 3 Days
C1715,Completed,0,0,1,0,78.6,Yes,1,Engaged Within 3 Days
C1716,Completed,0,0,1,0,85.7,Yes,1,Engaged Within 3 Days
C1717,Completed,5,5,1,0,78.6,Yes,1,Did Not Engage Within 3 Days
C1718,Completed,0,0,1,0,92.9,Partial,1,Engaged Within 3 Days
C1719,Completed,1,1,1,0,92.9,Yes,1,Engaged Within 3 Days
C1720,Completed,1,1,1,0,85.7,Yes,1,Engaged Within 3 Days
C1721,Completed,1,1,1,0,92.9,Partial,1,Engaged Within 3 Days
C1722,Completed,0,0,1,0,78.6,Yes,1,Engaged Within 3 Days
C1723,Completed,3,3,1,0,100.0,Yes,1,Engaged Within 3 Days
C1724,Completed,0,0,1,0,85.7,Partial,1,Engaged Within 3 Days
C1725,Completed,0,0,1,0,78.6,Partial,1,Engaged Within 3 Days
C1726,Completed,3,3,1,0,100.0,Yes,1,Engaged Within 3 Days
C1727,Completed,5,5,1,0,78.6,Yes,1,Did Not Engage Within 3 Days
C1728,Completed,0,0,1,0,85.7,Yes,1,Engaged Within 3 Days
C1729,Ghost,999,999,0,1,7.1,No,0,Did Not Engage Within 3 Days
C1730,Completed,1,1,1,0,92.9,Partial,1,Engaged Within 3 Days
C1731,Ghost,999,999,0,1,7.1,No,0,Did Not Engage Within 3 Days
C1732,Completed,2,2,1,0,92.9,Yes,1,Engaged Within 3 Days
C1733,Quit,1,1,0,1,21.4,No,0,Engaged Within 3 Days
C1734,Completed,1,1,1,0,100.0,Yes,1,Engaged Within 3 Days
C1735,Completed,0,0,1,0,92.9,Yes,1,Engaged Within 3 Days
C1736,Completed,3,3,1,0,100.0,Partial,1,Engaged Within 3 Days
C1737,Quit,0,0,0,1,21.4,No,0,Engaged Within 3 Days
C1738,Completed,1,1,1,0,92.9,Yes,1,Engaged Within 3 Days
C1739,Inactive,5,5,0,1,21.4,Ongoing,0,Did Not Engage Within 3 Days
C1740,Quit,1,1,0,1,21.4,No,0,Engaged Within 3 Days
C1741,Completed,1,1,1,0,92.9,Yes,1,Engaged Within 3 Days
C1742,Inactive,2,2,0,1,35.7,Ongoing,0,Engaged Within 3 Days
C1743,Completed,2,2,1,0,85.7,Partial,1,Engaged Within 3 Days
C1744,Completed,2,2,1,0,85.7,Partial,1,Engaged Within 3 Days
C1745,Completed,3,3,1,0,100.0,Partial,1,Engaged Within 3 Days
C1746,Completed,2,2,1,0,78.6,Partial,1,Engaged Within 3 Days
C1747,Inactive,1,1,0,1,28.6,Ongoing,0,Engaged Within 3 Days
C1748,Completed,1,1,1,0,100.0,Partial,1,Engaged Within 3 Days
C1749,Completed,3,3,1,0,78.6,Yes,1,Engaged Within 3 Days
C1750,Ghost,999,999,0,1,7.1,No,0,Did Not Engage Within 3 Days
C1751,Completed,3,3,1,0,78.6,Partial,1,Engaged Within 3 Days
C1752,Completed,1,1,1,0,92.9,Yes,1,Engaged Within 3 Days
C1753,Completed,1,1,1,0,78.6,Yes,1,Engaged Within 3 Days
C1754,Completed,5,5,1,0,100.0,Yes,1,Did Not Engage Within 3 Days
C1755,Completed,2,2,1,0,78.6,Yes,1,Engaged Within 3 Days
C1756,Completed,1,1,1,0,85.7,Partial,1,Engaged Within 3 Days
C1757,Completed,0,0,1,0,78.6,Partial,1,Engaged Within 3 Days
C1758,Inactive,5,5,0,1,21.4,Ongoing,0,Did Not Engage Within 3 Days
C1759,Completed,2,2,1,0,85.7,Yes,1,Engaged Within 3 Days
C1760,Inactive,7,7,0,1,21.4,Ongoing,0,Did Not Engage Within 3 Days
C1761,Completed,1,1,1,0,85.7,Yes,1,Engaged Within 3 Days
C1762,Inactive,5,5,0,1,28.6,Ongoing,0,Did Not Engage Within 3 Days
C1763,Completed,2,2,1,0,78.6,Yes,1,Engaged Within 3 Days
C1764,Inactive,0,0,0,1,35.7,Ongoing,0,Engaged Within 3 Days
C1765,Completed,2,2,1,0,92.9,Yes,1,Engaged Within 3 Days
C1766,Completed,0,0,1,0,78.6,Partial,1,Engaged Within 3 Days
C1767,Completed,7,7,1,0,85.7,Partial,1,Did Not Engage Within 3 Days
C1768,Completed,0,0,1,0,92.9,Yes,1,Engaged Within 3 Days
C1769,Completed,1,1,1,0,78.6,Yes,1,Engaged Within 3 Days
C1770,Completed,5,5,1,0,78.6,Yes,1,Did Not Engage Within 3 Days
C1771,Completed,0,0,1,0,85.7,Yes,1,Engaged Within 3 Days
C1772,Completed,5,5,1,0,78.6,Yes,1,Did Not Engage Within 3 Days
C1773,Completed,2,2,1,0,92.9,Yes,1,Engaged Within 3 Days
C1774,Ghost,3,3,0,1,0.0,No,0,Engaged Within 3 Days
C1775,Inactive,2,2,0,1,35.7,Ongoing,0,Engaged Within 3 Days
C1776,Completed,3,3,1,0,92.9,Partial,1,Engaged Within 3 Days
C1777,Completed,3,3,1,0,92.9,Partial,1,Engaged Within 3 Days
C1778,Completed,0,0,1,0,78.6,Yes,1,Engaged Within 3 Days
C1779,Completed,0,0,1,0,92.9,Yes,1,Engaged Within 3 Days
C1780,Completed,3,3,1,0,85.7,Yes,1,Engaged Within 3 Days
C1781,Completed,1,1,1,0,78.6,Yes,1,Engaged Within 3 Days
C1782,Completed,0,0,1,0,85.7,Yes,1,Engaged Within 3 Days
C1783,Ghost,3,3,0,1,7.1,No,0,Engaged Within 3 Days
C1784,Completed,2,2,1,0,85.7,Partial,1,Engaged Within 3 Days
C1785,Completed,0,0,1,0,85.7,Partial,1,Engaged Within 3 Days
C1786,Completed,2,2,1,0,85.7,Yes,1,Engaged Within 3 Days
C1787,Completed,2,2,1,0,85.7,Yes,1,Engaged Within 3 Days
C1788,Completed,2,2,1,0,78.6,Yes,1,Engaged Within 3 Days
C1789,Inactive,1,1,0,1,21.4,Ongoing,0,Engaged Within 3 Days
C1790,Completed,0,0,1,0,100.0,Yes,1,Engaged Within 3 Days
C1791,Completed,2,2,1,0,92.9,Partial,1,Engaged Within 3 Days
